link,name,price,city
https://www.google.com/travel/hotels/Marrakesh/entity/ChcIm5bQ2cPSgYdpGgsvZy8xdGR5bWtudxAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CBoQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQ_wQ&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Riad Jnane Mogador,535,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChgI7MyDyuGOyvlyGgwvZy8xMXhsYmJiNG0QAQ?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CDYQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQ_wQ&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Riad Nesma,1418,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChoIkK-wg4bmzJ60ARoNL2cvMTFiNmhfMzQxdxAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CE4QyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQ_wQ&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Riad Palais des Princesses & SPA,1154,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChcI5fnMx5C88O9OGgsvZy8xd2YzOXpucxAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CGYQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQ_wQ&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Hôtel Nassim,546,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChkI5-S0poaPz629ARoML2cvMXB6d2JiMHJ5EAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CHwQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQ_wQ&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Riad Dar Justo Hotel Boutique & Spa,1598,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChoIs-ub5I2E8bmfARoNL2cvMTFjbThiY3N5bBAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CJQBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEP8E&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Riad Marrakech By Hivernage,837,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChcI1c3bmbbdqpFgGgsvZy8xdHI3a3JnaBAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CKwBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEP8E&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Riad Monceau (Le),1324,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChkI28ibpsTPi4zVARoML2cvMTF4dmxmd2hiEAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CMQBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEP8E&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,DOMAINE DES REMPARTS HOTEL & SPA,2202,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChgI96abjJ7Nq4zaARoLL2cvMXRkNjZwNmcQAQ?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CNoBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEP8E&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Tachfine Hotel,415,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChgI5Ymums2y1MhyGgwvZy8xMXh6dGg0cTUQAQ?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CPABEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEP8E&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Riad Rose Du Desert,492,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChkIveLDiNinu6WXARoML2cvMTJoazZtYnI1EAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CIgCEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEP8E&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Riad le Perroquet Bleu,865,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChoIm6iL3c-o5d7EARoNL2cvMTFjc3N5c3JjaxAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CAIQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQpwU&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Riad Aymane,622,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChkI0ozsgJ7Tw4umARoML2cvMTF4ZmszMXd5EAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CB4QyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQpwU&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Riad Le Jardin d'Abdou,864,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChoIpsminZSo94nhARoNL2cvMTFnem1icmZfYhAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CDQQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQpwU&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Palais Ronsard Relais & Châteaux.,5032,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChcIyJfw2IvJqfACGgsvZy8xdGY3ajBnYxAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CEoQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQpwU&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Riad de Vinci,530,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChgIq-CbyLnc2ICwARoLL2cvMXRrNnJwMHMQAQ?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CGAQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQpwU&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Palais Calipau,1255,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChoIoJ6cmv2l8bjzARoNL2cvMTFjM2s5bWcyaBAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CHYQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQpwU&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Kaktus Hostel,None,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChkI_uHqhdXp-eG2ARoML2cvMWhtMjc4YzNuEAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CIoBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEKcF&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Al Maaden VillaHotel & Spa,2383,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChgIw47uw9yBtePFARoLL2cvMXRmX3Y2aGwQAQ?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CKABEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEKcF&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Riad Kniza Marrakech,2210,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChkI9cqw_s30_MhGGg0vZy8xMWR5bHZrNnZrEAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CLYBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEKcF&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Cafe Las Torres De Majorelle,None,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChkIqNiz_f7nsKQKGg0vZy8xMWdoNmJ2OTJwEAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CMgBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEKcF&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,L'Oliveraie de l'atlas,946,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChkImpL-46C7vt36ARoML2cvMXB0eXZ0MThtEAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CN4BEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEKcF&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Hotel luxe Marrakech - Palais Rhoul & Spa,6323,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChkIu9n7idmR4ohQGg0vZy8xMWI2Y2o3bDRxEAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CPQBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEKcF&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Hôtel Sindi Sud,259,Marrakesh
https://www.google.com/travel/hotels/entity/ChkIo8_ul7O6vsr0ARoML2cvMWhtM3dnOG45EAE?ei=kYllY77_MeO8mLAPj8qmmAM&sa=X&ved=0CAIQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQ0AU,Riad L'Heure d'Eté,1232,Marrakesh
https://www.google.com/travel/hotels/entity/ChgIyIXjwun1saujARoLL2cvMXRkdndueG0QAQ?ei=kYllY77_MeO8mLAPj8qmmAM&sa=X&ved=0CBoQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQ0AU,Angsana Riads Collection Morocco,1284,Marrakesh
https://www.google.com/travel/hotels/entity/ChoIpMi4yqrZ4vDKARoNL2cvMTFiNzNra2htehAB?ei=kYllY77_MeO8mLAPj8qmmAM&sa=X&ved=0CDUQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQ0AU,Riad Farhan,None,Marrakesh
https://www.google.com/travel/hotels/entity/ChkI6f7Bw5aAmdzFARoML2cvMTJocDJwcGxfEAE?ei=kYllY77_MeO8mLAPj8qmmAM&sa=X&ved=0CEkQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQ0AU,Riad Kasbah,972,Marrakesh
https://www.google.com/travel/hotels/entity/ChkIlLLg3OuZwayqARoML2cvMXE1Y2N3dnIzEAE?ei=kYllY77_MeO8mLAPj8qmmAM&sa=X&ved=0CF8QyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQ0AU,DAR SABRA Hôtel Marrakech & SPA,2424,Marrakesh
https://www.google.com/travel/hotels/entity/ChkI5dH37I-83K7xARoML2cvMTJoeWo0ZmgzEAE?ei=kYllY77_MeO8mLAPj8qmmAM&sa=X&ved=0CHUQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQ0AU,Riad Chorfa,1288,Marrakesh
https://www.google.com/travel/hotels/entity/ChkI86mXu5XK1p3rARoML2cvMTF5bWpiMnA5EAE?ei=kYllY77_MeO8mLAPj8qmmAM&sa=X&ved=0CI0BEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAENAF,Riad l'Oiseau du Paradis,808,Marrakesh
https://www.google.com/travel/hotels/entity/ChgIsrD-zLKjzoQ8GgwvZy8xcHAydF9qX3gQAQ?ei=kYllY77_MeO8mLAPj8qmmAM&sa=X&ved=0CKMBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAENAF,Riad Kheirredine,None,Marrakesh
https://www.google.com/travel/hotels/entity/ChoIob6-7t_2idvUARoNL2cvMTFjbGdtN2NnbRAB?ei=kYllY77_MeO8mLAPj8qmmAM&sa=X&ved=0CLUBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAENAF,Hôtel Teranga Marrakech,None,Marrakesh
https://www.google.com/travel/hotels/entity/ChkIlcvchr-22MKQARoML2cvMTJ2cXFqaHlnEAE?ei=kYllY77_MeO8mLAPj8qmmAM&sa=X&ved=0CMcBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAENAF,Riad Andalla,874,Marrakesh
https://www.google.com/travel/hotels/entity/ChgIh4Ko4pPapdpuGgwvZy8xcHR4XzZzcWoQAQ?ei=kYllY77_MeO8mLAPj8qmmAM&sa=X&ved=0CN8BEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAENAF,Riad Elisa,1450,Marrakesh
